央视高清,#genre#
吉林卫视,http://223.110.246.67/ott.js.chinamobile.com/PLTV/4/224/3221225883/index.m3u8
吉林卫视,http://39.134.24.24/PLTV/88888888/224/3221225804/index.m3u8
吉林卫视,http://39.134.115.163:8080/PLTV/88888910/224/3221225680/index.m3u8
江苏卫视,http://39.134.24.24/PLTV/88888888/224/3221225734/index.m3u8
江西卫视,http://39.134.24.24/PLTV/88888888/224/3221225682/index.m3u8
康巴卫视,http://183.207.248.71:80/cntv/live1/SD-4000k-576P-kambatv/SD-4000k-576P-kambatv
辽宁卫视,http://39.134.24.24/PLTV/88888888/224/3221225726/index.m3u8
辽宁卫视,http://183.207.248.71:80/cntv/live1/liaoningstv/liaoningstv
南方卫视,http://223.110.246.70/ott.js.chinamobile.com/PLTV/4/224/3221227005/index.m3u8
南方卫视,http://39.134.24.24/PLTV/88888888/224/3221225871/index.m3u8
内蒙古卫视,http://223.110.246.72/ott.js.chinamobile.com/PLTV/4/224/3221225836/index.m3u8
内蒙古卫视,http://39.134.24.24/PLTV/88888888/224/3221225626/index.m3u8
内蒙古卫视,http://183.207.248.71:80/cntv/live1/n-neimenggustv/n-neimenggustv
内蒙古卫视,http://39.134.115.163:8080/PLTV/88888910/224/3221225667/index.m3u8
宁夏卫视,http://223.110.246.72/ott.js.chinamobile.com/PLTV/4/224/3221225842/index.m3u8
宁夏卫视,http://39.134.24.24/PLTV/88888888/224/3221225730/index.m3u8
宁夏卫视,http://183.207.248.71:80/cntv/live1/n-ningxiastv/n-ningxiastv
宁夏卫视,http://39.134.115.163:8080/PLTV/88888910/224/3221225726/index.m3u8
青海安多卫视,http://39.134.24.24/PLTV/88888888/224/3221225875/index.m3u8
青海安多卫视,http://183.207.248.71:80/cntv/live1/anduostv/anduostv
青海卫视,http://39.134.24.24/PLTV/88888888/224/3221225606/index.m3u8
青海卫视,http://183.207.248.71:80/cntv/live1/n-qinghaistv/n-qinghaistv
青海卫视,http://39.134.115.163:8080/PLTV/88888910/224/3221225727/index.m3u8
山东卫视,http://39.134.24.24/PLTV/88888888/224/3221225796/index.m3u8
山西卫视,http://39.134.24.24/PLTV/88888888/224/3221225738/index.m3u8
山西卫视,http://183.207.248.71:80/cntv/live1/n-shanxistv/n-shanxistv
山西卫视,http://39.134.115.163:8080/PLTV/88888910/224/3221225730/index.m3u8
陕西农林卫视,http://39.134.24.24/PLTV/88888888/224/3221225877/index.m3u8
陕西卫视,http://223.110.246.67/ott.js.chinamobile.com/PLTV/4/224/3221227022/index.m3u8
陕西卫视,http://183.207.248.71:80/cntv/live1/n-shanxi1stv/n-shanxi1stv
陕西卫视,http://39.134.115.163:8080/PLTV/88888910/224/3221225729/index.m3u8
深圳卫视,http://39.134.24.24/PLTV/88888888/224/3221225590/index.m3u8
四川卫视,http://223.110.246.67/ott.js.chinamobile.com/PLTV/4/224/3221225814/index.m3u8
四川卫视,http://39.134.24.24/PLTV/88888888/224/3221225704/index.m3u8
四川卫视,http://183.207.248.71:80/cntv/live1/n-sichuanstv/n-sichuanstv
四川卫视,http://39.134.115.163:8080/PLTV/88888910/224/3221225733/index.m3u8
天津卫视,http://39.134.24.24/PLTV/88888888/224/3221225670/index.m3u8
西藏卫视,http://223.110.246.72/ott.js.chinamobile.com/PLTV/4/224/3221226376/index.m3u8
西藏卫视,http://183.207.248.71:80/cntv/live1/n-xizangstv/n-xizangstv
西藏卫视,http://39.134.115.163:8080/PLTV/88888910/224/3221225723/index.m3u8
新疆兵团卫视,http://39.134.24.24/PLTV/88888888/224/3221225869/index.m3u8
新疆卫视,http://223.110.246.71/ott.js.chinamobile.com/PLTV/4/224/3221225844/index.m3u8
新疆卫视,http://39.134.24.24/PLTV/88888888/224/3221225790/index.m3u8
新疆卫视,http://39.134.115.163:8080/PLTV/88888910/224/3221225725/index.m3u8
新疆卫视,http://183.207.248.71:80/cntv/live1/n-xjtv1/n-xjtv1
延边卫视,http://183.207.248.71:80/cntv/live1/SD-4000k-576P-yanbianstv/SD-4000k-576P-yanbianstv
云南卫视,http://223.110.246.66/ott.js.chinamobile.com/PLTV/4/224/3221225838/index.m3u8
云南卫视,http://39.134.24.24/PLTV/88888888/224/3221225696/index.m3u8
云南卫视,http://183.207.248.71:80/cntv/live1/n-yntv1/n-yntv1
云南卫视,http://39.134.115.163:8080/PLTV/88888910/224/3221225664/index.m3u8
浙江卫视,http://39.134.24.24/PLTV/88888888/224/3221225642/index.m3u8
浙江卫视,http://yd-m-l.cztv.com/channels/lantian/channel01/360p.m3u8?k=9a3c6262617bb137b19d7ed358f7430c&t=1571581414
重庆卫视,http://39.134.24.24/PLTV/88888888/224/3221225592/index.m3u8
地方台,#genre#
珠海生活,http://dslive.grtn.cn/zhzh/sd/live.m3u8
置业频道,http://39.134.24.24/PLTV/88888888/224/3221225883/index.m3u8
浙江舟山新闻综合,http://live.wifizs.cn/xwzh/sd/live.m3u8
浙江舟山群岛旅游,http://live.wifizs.cn/qdly/sd/live.m3u8
浙江舟山公共生活,http://live.wifizs.cn/ggsh/sd/live.m3u8
浙江影视台,http://hw-m-l.cztv.com/channels/lantian/channel05/1080p.m3u8
浙江休闲台,http://hw-m-l.cztv.com/channels/lantian/channel06/1080p.m3u8
浙江新闻台,http://hw-m-l.cztv.com/channels/lantian/channel07/1080p.m3u8
浙江少儿台,http://hw-m-l.cztv.com/channels/lantian/channel08/1080p.m3u8
浙江钱江台,http://hw-m-l.cztv.com/channels/lantian/channel02/1080p.m3u8
浙江经济台,http://hw-m-l.cztv.com/channels/lantian/channel03/1080p.m3u8
浙江教育台,http://hw-m-l.cztv.com/channels/lantian/channel04/1080p.m3u8
浙江海盐新闻频道,http://haiyan.liveyun.hoge.cn/xwpd/sd/live.m3u8
漳州新闻综合,http://31182.hlsplay.aodianyun.com/lms_31182/tv_channel_175.m3u8
湛江综合,http://dslive.grtn.cn/zjzh/sd/live.m3u8
云浮综合,http://dslive.grtn.cn/yfzh/sd/live.m3u8
杨凌,http://39.134.24.24/PLTV/88888888/224/3221226021/index.m3u8
阳江综合,http://dslive.grtn.cn/yjzh/sd/live.m3u8
徐州-3,http://stream1.huaihai.tv/wyys/playlist.m3u8
徐州-1,http://stream1.huaihai.tv/xwzh/playlist.m3u8
西安资讯,http://stream2.xiancity.cn/xatv3/sd/live.m3u8
西安影视,http://stream2.xiancity.cn/xatv4/sd/live.m3u8
西安新闻,http://stream2.xiancity.cn/xatv1/sd/live.m3u8
西安丝路,http://39.134.24.24/PLTV/88888888/224/3221225987/index.m3u8
西安健康,http://stream2.xiancity.cn/xatv5/sd/live.m3u8
西安白鸽,http://stream2.xiancity.cn/xatv2/sd/live.m3u8
西安3,http://39.134.24.24/PLTV/88888888/224/3221225989/index.m3u8
西安1,http://39.134.24.24/PLTV/88888888/224/3221225991/index.m3u8
渭南新闻综合,http://39.134.24.24/PLTV/88888888/224/3221225981/index.m3u8
铜川2,http://39.134.24.24/PLTV/88888888/224/3221225977/index.m3u8
台球,http://39.134.24.24/PLTV/88888888/224/3221226009/index.m3u8
四川影视文化,http://scgctvshow.sctv.com/hdlive/sctv5/1.m3u8
四川新闻频道HD,http://scgctvshow.sctv.com/hdlive/sctv4/1.m3u8
四川文化旅游HD,http://scgctvshow.sctv.com/hdlive/sctv2/1.m3u8
四川经济,http://scgctvshow.sctv.com/hdlive/sctv3/1.m3u8
四川公共乡村,http://scgctvshow.sctv.com/hdlive/sctv9/1.m3u8
生态环境,http://39.134.24.24/PLTV/88888888/224/3221225887/index.m3u8
韶关公共,http://dslive.grtn.cn/sgxwzhHD/sd/live.m3u8
上海影视,http://183.207.255.188/live/program/live/dsjpdhd/4000000/mnf.m3u8
上海新闻,http://183.207.255.188/live/program/live/xwzhhd/4000000/mnf.m3u8
上海戏曲,http://183.207.255.188/live/program/live/qcxj/1300000/mnf.m3u8
上海外语,http://183.207.255.188/live/program/live/wypdhd/4000000/mnf.m3u8
上海生活,http://183.207.255.188/live/program/live/shsshd/4000000/mnf.m3u8
上海教育,http://live.setv.sh.cn/slive/shedu02_1200k.m3u8
上海纪实,http://183.207.255.188/live/program/live/jspdhd/4000000/mnf.m3u8
上海哈哈炫动,http://39.134.24.24/PLTV/88888888/224/3221225867/index.m3u8
上海法制,http://183.207.255.188/live/program/live/fztd/1300000/mnf.m3u8
上海都市,http://183.207.255.188/live/program/live/ylpdhd/4000000/mnf.m3u8
上海财经,http://183.207.255.188/live/program/live/dfcj/1300000/mnf.m3u8
商洛1,http://39.134.24.24/PLTV/88888888/224/3221225979/index.m3u8
汕尾综合,http://dslive.grtn.cn/swzh/sd/live.m3u8
汕头综合,http://dslive.grtn.cn/stzh/playlist.m3u8
陕西影视,http://39.134.24.24/PLTV/88888888/224/3221225997/index.m3u8
陕西西部电影,http://39.134.24.24/PLTV/88888888/224/3221225993/index.m3u8
陕西都市青春,http://39.134.24.24/PLTV/88888888/224/3221225999/index.m3u8
山西优购物,http://39.134.24.24/PLTV/88888888/224/3221226001/index.m3u8
三明新闻综合,http://stream.smntv.cn/smtv1/sd/live.m3u8
三明公共频道,http://stream.smntv.cn/smtv2/sd/live.m3u8
梅州综合,http://dslive.grtn.cn/mzzh/sd/live.m3u8
茂名综合,http://dslive.grtn.cn/mmzh/sd/live.m3u8
龙岩新闻综合,http://stream.lytv.net.cn/2/sd/live.m3u8
龙岩新罗电视一套,http://stream.lyxltv.com/xltv/sd/live.m3u8
龙岩新罗电视二套[1920*1200,http://stream.lyxltv.com/xinluotv/sd/live.m3u8
龙岩公共频道,http://stream.lytv.net.cn/1/sd/live.m3u8
京视剧场,http://39.134.24.24/PLTV/88888888/224/3221225885/index.m3u8
揭阳综合,http://dslive.grtn.cn/jyzh/sd/live.m3u8
江苏优漫卡通,http://39.134.24.24/PLTV/88888888/224/3221225698/index.m3u8
江苏好享购物,http://39.134.24.24/PLTV/88888888/224/3221225815/index.m3u8
江苏财富天下,http://39.134.24.24/PLTV/88888888/224/3221226007/index.m3u8
湖南金鹰卡通,http://39.134.24.24/PLTV/88888888/224/3221225750/index.m3u8
河源综合,http://dslive.grtn.cn/hyzh/sd/live.m3u8
汉中1,http://39.134.24.24/PLTV/88888888/224/3221225961/index.m3u8
广东高尔夫,http://39.134.24.24/PLTV/88888888/224/3221225851/index.m3u8
福州综合,http://live.zohi.tv/video/s10001-FZTV-1/index.m3u8
福州影视,http://live.zohi.tv/video/s10001-yspd-2/index.m3u8
福州生活,http://live.zohi.tv/video/s10001-shpd-3/index.m3u8
福州少儿,http://live.zohi.tv/video/s10001-sepd-4/index.m3u8
佛山综合,http://pili-live-rtmp.wdit.com.cn/wditlive/fs_zhpd.flv
佛山影视,http://pili-live-rtmp.wdit.com.cn/wditlive/fs_yspd.flv
佛山顺德,http://pili-live-rtmp.wdit.com.cn/wditlive/fs_sdpd.flv
佛山三水,http://pili-live-rtmp.wdit.com.cn/wditlive/fs_sspd.flv
佛山南海,http://pili-live-rtmp.wdit.com.cn/wditlive/fs_nhpd.flv
佛山公共,http://pili-live-rtmp.wdit.com.cn/wditlive/fs_ggpd.flv
佛山高明,http://pili-live-rtmp.wdit.com.cn/wditlive/fs_gmpd.flv
东方影视,http://140.207.241.2:8080/live/program/live/dsjpdhd/4000000/mnf.m3u8
德州新闻,http://video.dztv.tv:1935/live/xwzh_gq/playlist.m3u8
德州图文,http://video.dztv.tv:1935/live/dztw_gq/playlist.m3u8
德州公共,http://video.dztv.tv:1935/live/dzgg_gq/playlist.m3u8
宝鸡2,http://39.134.24.24/PLTV/88888888/224/3221225975/index.m3u8
安塞,http://39.134.24.24/PLTV/88888888/224/3221226017/index.m3u8
安徽综艺,http://zbbf2.ahtv.cn/live/758.m3u8
安徽影视,http://zbbf1.ahtv.cn/live/756.flv
安徽人文,http://zbbf2.ahtv.cn/live/da9.m3u8
安徽科教,http://zbbf2.ahtv.cn/live/754.m3u8
安徽经济,http://zbbf1.ahtv.cn/live/750.flv
安徽公共,http://zbbf2.ahtv.cn/live/752.m3u8
直播中国,#genre#
全国风景总览,https://gcalic.v.myalicdn.com/gc/wgw05_1/index.m3u8?contentid=2820180516001
北京-南宫温泉休闲度假区,http://gcalic.v.myalicdn.com/gc/tyhjntyz_1/index.m3u8?contentid=2820180516001
北京-水立方,http://gcalic.v.myalicdn.com/gc/gccntv241-slf01_1/index.m3u8?contentid=2820180516001
北京-黄花城水长城01,https://gcalic.v.myalicdn.com/gc/wgw01_1/index.m3u8?contentid=2820180516001
北京-黄花城水长城02,https://gcalic.v.myalicdn.com/gc/wgw02_1/index.m3u8?contentid=2820180516001
北京-黄花城水长城03,https://gcalic.v.myalicdn.com/gc/wgw03_1/index.m3u8?contentid=2820180516001
北京-黄花城水长城04,https://gcalic.v.myalicdn.com/gc/wgw04_1/index.m3u8?contentid=2820180516001
北京-八达岭长城南七楼,http://gcalic.v.myalicdn.com/gc/bgws7_1/index.m3u8?contentid=2820180516001
北京-中央电视塔东,http://gcalic.v.myalicdn.com/gc/ztd_1/index.m3u8?contentid=2820180516001
天津-天津之眼,https://gcalic.v.myalicdn.com/gc/tjhh01_1/index.m3u8?contentid=2820180516001
天津-天津海河,https://gcalic.v.myalicdn.com/gc/tjhh02_1/index.m3u8?contentid=2820180516001
山西-悬空寺全景,https://gcalic.v.myalicdn.com/gc/hsxksqj_1/index.m3u8?contentid=2820180516001
辽宁-沈阳金廊,https://gcalic.v.myalicdn.com/gc/zsslsjjfsd_1/index.m3u8?contentid=2820180516001
黑龙江-雪乡梦幻家园,https://gcalic.v.myalicdn.com/gc/mdjxxmhjyxj_1/index.m3u8?contentid=2820180516001
江苏-无锡鼋头渚长春桥,https://gcksc.v.kcdnvip.com/gc/dlst02_1/index.m3u8?BR=md®ion=beijing
江苏-无锡鼋头渚赏樱阁,https://gcalic.v.myalicdn.com/gc/pshdxg01_1/index.m3u8?contentid=2820180516001
江苏-南京牛首山,https://gcalic.v.myalicdn.com/gc/nss01_1/index.m3u8?contentid=2820180516001
江苏-南京玄武湖公园,https://gcalic.v.myalicdn.com/gc/xwh01_1/index.m3u8?contentid=2820180516001
江苏-徐州云龙湖观景台西,https://gcalic.v.myalicdn.com/gc/ylh04_1/index.m3u8?contentid=2820180516001
江苏-徐州云龙湖观景台南,https://gcalic.v.myalicdn.com/gc/ylh03_1/index.m3u8?contentid=2820180516001
江苏-兴化千垛景区,https://mlivecncc.v.wscdns.com/mlive/mlive_djy02_1/index.m3u8?contentid=2820180516001
浙江-云栖小镇,https://gcalic.v.myalicdn.com/gc/hnttpgsz_1/index.m3u8?contentid=2820180516001
浙江-千岛湖,https://gcalic.v.myalicdn.com/gc/caqdh_1/index.m3u8?contentid=2820180516001
浙江-普陀山,https://gcalic.v.myalicdn.com/gc/pts01_1/index.m3u8?contentid=2820180516001
浙江-舟山东极岛,https://gcalic.v.myalicdn.com/gc/djd01_1/index.m3u8?contentid=2820180516001
浙江-丽水仙都风景区,https://gcalic.v.myalicdn.com/gc/xdfjq01_1/index.m3u8?contentid=2820180516001
浙江-乌镇蓝印花布,https://gcalic.v.myalicdn.com/gc/zjwzlyhb_1/index.m3u8?contentid=2820180516001
浙江-乌镇全景,https://gcalic.v.myalicdn.com/gc/zjwzblt_1/index.m3u8?contentid=2820180516001
浙江-乌镇西市河,https://gcalic.v.myalicdn.com/gc/zjwzbblh_1/index.m3u8?contentid=2820180516001
浙江-乌镇龙形田,https://gcalic.v.myalicdn.com/gc/zjwzlxt_1/index.m3u8?contentid=2820180516001
安徽-西递牌坊,https://gcalic.v.myalicdn.com/gc/yxxdpf_1/index.m3u8?contentid=2820180516001
安徽-宏村月沼,https://gcalic.v.myalicdn.com/gc/yxhcyz_1/index.m3u8?contentid=2820180516001
安徽-西递半山亭,https://gcalic.v.myalicdn.com/gc/yxxdbst_1/index.m3u8?contentid=2820180516001
安徽-黟县芦村远眺,https://gcalic.v.myalicdn.com/gc/yxlcyt_1/index.m3u8?contentid=2820180516001
安徽-宏村南湖,https://gcalic.v.myalicdn.com/gc/yxhcnh_1/index.m3u8?contentid=2820180516001
安徽-黄山,https://gcalic.v.myalicdn.com/gc/ahhs01_1/index.m3u8?contentid=2820180516001
安徽-黄山始信新道,https://gcalic.v.myalicdn.com/gc/hsyg_1/index.m3u8?contentid=2820180516001
安徽-黄山卧云峰,https://gcalic.v.myalicdn.com/gc/hswlf_1/index.m3u8?contentid=2820180516001
安徽-黄山梦笔生花,https://gcalic.v.myalicdn.com/gc/hsmbsh_1/index.m3u8?contentid=2820180516001
安徽-黄山光明顶,https://gcalic.v.myalicdn.com/gc/hsgmd_1/index.m3u8?contentid=2820180516001
安徽-黄山飞来石,https://gcalic.v.myalicdn.com/gc/hsptgy_1/index.m3u8?contentid=2820180516001
安徽-黄山平天矼,https://gcalic.v.myalicdn.com/gc/hsptgz_1/index.m3u8?contentid=2820180516001
安徽-黄山排云亭,https://gcalic.v.myalicdn.com/gc/hspyt_1/index.m3u8?contentid=2820180516001
安徽-九华山拜经台,https://gcalic.v.myalicdn.com/gc/jhs02_1/index.m3u8?contentid=2820180516001
安徽-九华山,https://gcalic.v.myalicdn.com/gc/jhs05_1/index.m3u8?contentid=2820180516001
安徽-九华山花台,https://gcalic.v.myalicdn.com/gc/jhs01_1/index.m3u8?contentid=2820180516001
福建-厦门鼓浪屿,https://gcalic.v.myalicdn.com/gc/gly01_1/index.m3u8?contentid=2820180516001
福建-武夷山玉女峰,https://gcalic.v.myalicdn.com/gc/wysynf_1/index.m3u8?contentid=2820180516001
福建-宁德太姥山景区,https://gcalic.v.myalicdn.com/gc/tms01_1/index.m3u8?contentid=2820180516001
福建-漳州六鳌翡翠湾,https://gcalic.v.myalicdn.com/gc/fcw01_1/index.m3u8?contentid=2820180516001
福建-醉美沙滩翡翠湾,https://gcalic.v.myalicdn.com/gc/fcw03_1/index.m3u8?contentid=2820180516001
江西-婺源江岭2号观景台,https://gcalic.v.myalicdn.com/gc/wygjt2_1/index.m3u8?contentid=2820180516001
江西-婺源江岭1号观景台,https://gcalic.v.myalicdn.com/gc/wygjt1_1/index.m3u8?contentid=2820180516001
江西-龙虎山-中间水泡,https://gcalic.v.myalicdn.com/gc/lhszjsp_1/index.m3u8?contentid=2820180516001
山东-泰山,https://gcalic.v.myalicdn.com/gc/taishan04_1/index.m3u8?contentid=2820180516001
山东-泰山主峰,https://gcalic.v.myalicdn.com/gc/taishan01_1/index.m3u8?contentid=2820180516001
山东-瞻鲁台,https://gcalic.v.myalicdn.com/gc/hkts06_1/index.m3u8?contentid=2820180516001
山东-泰山十八盘,https://gcalic.v.myalicdn.com/gc/taishan05_1/index.m3u8?contentid=2820180516001
山东-玉皇顶西,https://gcalic.v.myalicdn.com/gc/hkts11_1/index.m3u8?contentid=2820180516001
山东-玉皇顶东,https://gcalic.v.myalicdn.com/gc/hkts10_1/index.m3u8?contentid=2820180516001
山东-太平岭,https://gcalic.v.myalicdn.com/gc/hkts09_1/index.m3u8?contentid=2820180516001
山东-扇子崖,https://gcalic.v.myalicdn.com/gc/hkts08_1/index.m3u8?contentid=2820180516001
山东-南天门,https://gcalic.v.myalicdn.com/gc/hkts07_1/index.m3u8?contentid=2820180516001
山东-开山,https://gcalic.v.myalicdn.com/gc/hkts05_1/index.m3u8?contentid=2820180516001
山东-经石峪,https://gcalic.v.myalicdn.com/gc/hkts04_1/index.m3u8?contentid=2820180516001
山东-碧霞祠,https://gcalic.v.myalicdn.com/gc/hkts03_1/index.m3u8?contentid=2820180516001
山东-白云亭悬崖,https://gcalic.v.myalicdn.com/gc/hkts02_1/index.m3u8?contentid=2820180516001
山东-拱北日出,https://gcalic.v.myalicdn.com/gc/hkts01_1/index.m3u8?contentid=2820180516001
山东-泰山天街,https://gcalic.v.myalicdn.com/gc/taishan07_1/index.m3u8?contentid=2820180516001
山东-泰山玉皇顶,https://gcalic.v.myalicdn.com/gc/taishan06_1/index.m3u8?contentid=2820180516001
山东-泰山大观峰,https://gcalic.v.myalicdn.com/gc/taishan03_1/index.m3u8?contentid=2820180516001
河南-郑东新区千玺广场,https://gcalic.v.myalicdn.com/gc/zdxq01_1/index.m3u8?contentid=2820180516001
河南-少林寺广场,https://gcalic.v.myalicdn.com/gc/zsslsgc_1/index.m3u8?contentid=2820180516001
河南-云台山小寨沟,https://gcalic.v.myalicdn.com/gc/ytsxzg_1/index.m3u8?contentid=2820180516001
河南-云台山百家岩,https://gcalic.v.myalicdn.com/gc/ytsbjy_1/index.m3u8?contentid=2820180516001
河南-云台山红石峡,https://gcalic.v.myalicdn.com/gc/ytshsx_1/index.m3u8?contentid=2820180516001
河南-云台山茱萸峰,https://gcalic.v.myalicdn.com/gc/ytszyf_1/index.m3u8?contentid=2820180516001
河南-八里沟桃花湾瀑布,https://gcalic.v.myalicdn.com/gc/blg05_1/index.m3u8?contentid=2820180516001
河南-八里沟天界山玻璃栈道,https://gcalic.v.myalicdn.com/gc/blg03_1/index.m3u8?contentid=2820180516001
湖北-武汉黄鹤楼,https://gcalic.v.myalicdn.com/gc/qdls02_1/index.m3u8?contentid=2820180516001
湖北-龙王庙,https://gcalic.v.myalicdn.com/gc/hnttbdjd_1/index.m3u8?contentid=2820180516001
湖北-武汉长江大桥,https://gcalic.v.myalicdn.com/gc/qdls04_1/index.m3u8?contentid=2820180516001
湖北-金丝猴01,https://gcalic.v.myalicdn.com/gc/jshhd01_1/index.m3u8?contentid=2820180516001
湖南-天门山天门洞,https://gcalic.v.myalicdn.com/gc/tmstmd01_1/index.m3u8?contentid=2820180516001
湖南-天门山天空步道,https://gcalic.v.myalicdn.com/gc/tms02_1/index.m3u8?contentid=2820180516001
湖南-天门山西线玻璃栈道,https://gcalic.v.myalicdn.com/gc/tms05_1/index.m3u8?contentid=2820180516001
湖南-天门山云梦仙顶,https://gcalic.v.myalicdn.com/gc/tms04_1/index.m3u8?contentid=2820180516001
湖南-十八洞村,https://gcalic.v.myalicdn.com/gc/sbd01_1/index.m3u8?contentid=2820180516001
湖南-凤凰古城南华山,https://gcalic.v.myalicdn.com/gc/fhgcdnhs_1/index.m3u8?contentid=2820180516001
湖南-凤凰古城东关门,https://gcalic.v.myalicdn.com/gc/fhgcdgm_1/index.m3u8?contentid=2820180516001
湖南-张家界水绕四门,https://gcalic.v.myalicdn.com/gc/zjjsrsm_1/index.m3u8?contentid=2820180516001
湖南-张家界将军列队,https://gcalic.v.myalicdn.com/gc/zjjjjdl_1/index.m3u8?contentid=2820180516001
湖南-阿凡达悬浮山,https://gcalic.v.myalicdn.com/gc/zjjafdxfs_1/index.m3u8?contentid=2820180516001
湖南-张家界迷魂台,https://gcalic.v.myalicdn.com/gc/zjjmht_1/index.m3u8?contentid=2820180516001
湖南-宝峰湖,https://gcalic.v.myalicdn.com/gc/zjjbfh_1/index.m3u8?contentid=2820180516001
广东-东莞中心广场,https://gcalic.v.myalicdn.com/gc/zsslstpt_1/index.m3u8?contentid=2820180516001
广东-深圳世界之窗,https://gcalic.v.myalicdn.com/gc/sjzc01_1/index.m3u8?contentid=2820180516001
广东-丹霞山丹梯铁锁,https://gcalic.v.myalicdn.com/gc/dxsdtts_1/index.m3u8?contentid=2820180516001
熊猫频道,#genre#
都江堰青青,http://gcalic.v.myalicdn.com/gc/xiongmao20_1/index.m3u8
都江堰妃妃,http://gcalic.v.myalicdn.com/gc/xiongmao13_1/index.m3u8
都江堰娅祥,http://gcalic.v.myalicdn.com/gc/xiongmao15_1/index.m3u8
都江堰瑞瑞,http://gcalic.v.myalicdn.com/gc/xiongmao11_1/index.m3u8
都江堰英英,http://gcalic.v.myalicdn.com/gc/xiongmao16_1/index.m3u8
都江堰壹壹玖玖,http://gcalic.v.myalicdn.com/gc/xiongmao14_1/index.m3u8
都江堰水秀,http://gcalic.v.myalicdn.com/gc/xiongmao12_1/index.m3u8
都江堰神树萍①,http://gcalic.v.myalicdn.com/gc/xiongmao25_1/index.m3u8
都江堰神树坪②,http://gcalic.v.myalicdn.com/gc/xiongmao26_1/index.m3u8
都江堰神树坪③,http://gcalic.v.myalicdn.com/gc/xiongmao22_1/index.m3u8
怡然②,http://gcalic.v.myalicdn.com/gc/xiongmao18_1/index.m3u8
基地幼年园①,http://gcalic.v.myalicdn.com/gc/xiongmao03_1/index.m3u8
基地幼年园②,http://gcalic.v.myalicdn.com/gc/xiongmao04_1/index.m3u8
基地母子园①,http://gcalic.v.myalicdn.com/gc/xiongmao07_1/index.m3u8
基地母子园②,http://gcalic.v.myalicdn.com/gc/xiongmao08_1/index.m3u8
基地幼儿园①,http://gcalic.v.myalicdn.com/gc/xiongmao05_1/index.m3u8
基地幼儿园②,http://gcalic.v.myalicdn.com/gc/xiongmao06_1/index.m3u8
基地成年园①,http://gcalic.v.myalicdn.com/gc/xiongmao01_1/index.m3u8
基地成年园②,http://gcalic.v.myalicdn.com/gc/xiongmao02_1/index.m3u8
基地别墅①,http://gcalic.v.myalicdn.com/gc/xiongmao09_1/index.m3u8
基地别墅①,http://gccnchwc.v.cdn20.com/gc/xiongmao09_1.flv
基地别墅②,http://gcalic.v.myalicdn.com/gc/xiongmao10_1/index.m3u8
核桃坪,http://gcalic.v.myalicdn.com/gc/xiongmao19_1/index.m3u8
卧龙臭水,http://gcalic.v.myalicdn.com/gc/xiongmao17_1/index.m3u8
大丰麋鹿,http://gcalic.v.myalicdn.com/gc/xiongmao23_1/index.m3u8
白马雪山,http://gcalic.v.myalicdn.com/gc/xiongmao24_1/index.m3u8
成都高清,http://gcalic.v.myalicdn.com/gc/ipanda_1td/index.m3u8
都江堰高清,http://gcalic.v.myalicdn.com/gc/ipanda1000_1td/index.m3u8
少儿节目,#genre#
CNTV动画王国,http://183.207.249.7/PLTV/3/224/3221225555/index.m3u8
优漫卡通,http://m-tvlmedia.public.bcs.ysten.com/ysten-business/live/youmankaton/1.m3u8
优漫卡通,http://117.136.156.107/PLTV/88888888/224/3221225556/index.m3u8
金鹰卡通,http://m-tvlmedia.public.bcs.ysten.com/ysten-business/live/jinyingkaton/1.m3u8
金鹰卡通,http://39.135.53.199/ott.fj.chinamobile.com/PLTV/88888888/224/3221227018/index.m3u8
金鹰卡通,http://117.136.156.107/PLTV/88888888/224/3221225552/index.m3u8
卡酷少儿,http://m-tvlmedia.public.bcs.ysten.com/ysten-business/live/kakukaton/1.m3u8
嘉佳卡通,http://117.136.156.107/PLTV/88888888/224/3221225637/index.m3u8
哈哈炫动,http://112.25.48.13/live/program/live/hhxdhd/4000000/mnf.m3u8
动漫秀场,http://39.134.39.39/PLTV/88888888/224/3221226197/index.m3u8
甘肃少儿,http://39.134.39.39/PLTV/88888888/224/3221226289/index.m3u8
浙江少儿,http://hw-m-l.cztv.com/channels/lantian/channel008/1080p.m3u8
山东少儿,http://livealone302.iqilu.com/iqilu/sepd.m3u8
黑霉动画,http://183.207.249.15/PLTV/3/224/3221225555/index.m3u8
1HD,http://39.135.53.199/ott.fj.chinamobile.com/PLTV/88888888/224/3221226741/index.m3u8
2HD,http://39.135.53.199/ott.fj.chinamobile.com/PLTV/88888888/224/3221226736/index.m3u8
3HD,http://39.135.53.199/ott.fj.chinamobile.com/PLTV/88888888/224/3221226692/index.m3u8
4HD,http://39.135.53.199/ott.fj.chinamobile.com/PLTV/88888888/224/3221226708/index.m3u8
电影,#genre#
影视,http://223.110.243.157/ott.js.chinamobile.com/PLTV/3/224/3221227579/index.m3u8
邵氏电影,http://cn-sdjn2-cu-live-01.bilivideo.com/live-bvc/501160/live_97065163_17925468_1500.m3u8
美食李子柒,http://hls-ott-zhibo.wasu.tv/live/443/index.m3u8
娱乐,http://125.210.152.21:9120/live/GQYL.m3u8
CHC动作电影,http://125.210.152.18:9090/live/DZDYHD_H265.m3u8
CHC家庭影院0,http://125.210.152.18:9090/live/JTYYHD_H265.m3u8
